actual_e2e_ms,block,client_latency_ms,completed_timestamp,concurrency,condition_id,error,eval_count,excluded,inference_ms,model,node_id,node_state,queue_wait_ms,request_id,response,role,run_order,stage_seconds,status,target_node,timestamp,tokens_per_second,ttft_ms,within_block_order
6061.229,1,6062.579,1788522049.4659057,32,b01-o01-agx-c32,,8,False,188.104,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5873.125,a1f3d5a8-fc75-4316-b70d-94725574d668,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522043.4033277,281.442,6032.637,1
6069.014,1,6070.693,1788522049.6663043,32,b01-o01-agx-c32,,8,False,200.115,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5868.899,283a6940-b0b7-4b16-aa4d-5948427c6857,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522043.5956132,280.692,6040.295,1
6072.05,1,6073.416,1788522049.8547804,32,b01-o01-agx-c32,,8,False,188.524,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5883.526,e2038e73-c7be-4c61-8f98-5cf85c1ca1f3,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522043.7813666,259.067,6040.703,1
6068.811,1,6070.291,1788522050.0333316,32,b01-o01-agx-c32,,8,False,178.455,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5890.356,53472bce-764b-454e-8b97-f95d7f1bda21,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522043.963041,280.063,6039.887,1
6068.606,1,6069.975,1788522050.2203639,32,b01-o01-agx-c32,,8,False,186.98,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5881.625,55a38051-2afa-4899-bb0e-d123b4e90395,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522044.1503892,281.819,6039.969,1
6078.596,1,6080.302,1788522050.4101658,32,b01-o01-agx-c32,,8,False,189.541,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5889.055,bfe821d8-c5a7-4c98-bc85-02752d2ab697,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522044.3298655,280.869,6049.807,1
6077.926,1,6079.707,1788522050.600306,32,b01-o01-agx-c32,,8,False,190.044,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5887.882,ad9a3070-bd06-493d-8f81-c0925ee01753,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522044.5206003,274.339,6048.393,1
6056.934,1,6058.342,1788522050.7758658,32,b01-o01-agx-c32,,8,False,175.777,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5881.157,432495dc-77f0-4528-a269-c20b510bee68,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522044.7175248,281.522,6028.301,1
6018.689,1,6020.283,1788522050.9567144,32,b01-o01-agx-c32,,8,False,180.605,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5838.084,dbf9df14-5fa5-4a73-b44f-b2aeae714991,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522044.9364326,280.919,5990.046,1
6028.463,1,6030.158,1788522051.1497872,32,b01-o01-agx-c32,,8,False,192.83,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5835.634,7e3a48c9-0d9c-485a-b360-8fb279593e19,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522045.1196318,274.245,5998.882,1
6028.593,1,6030.235,1788522051.350264,32,b01-o01-agx-c32,,8,False,200.374,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5828.219,324dc401-65b6-4714-bda0-901cc93ba501,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522045.3200314,278.542,5999.31,1
5993.802,1,5995.243,1788522051.5351024,32,b01-o01-agx-c32,,8,False,185.077,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5808.725,dfa0483e-42f1-48ba-8021-851f41adb196,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522045.5398598,281.75,5965.136,1
6009.838,1,6011.13,1788522051.726236,32,b01-o01-agx-c32,,8,False,190.982,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5818.856,259764ff-f887-4533-932c-cc610460a9d2,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522045.7151065,281.7,5981.209,1
5994.489,1,5995.946,1788522051.907899,32,b01-o01-agx-c32,,8,False,181.594,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5812.896,7437a682-0186-485e-bbfa-cc548a6afa71,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522045.9119537,279.847,5965.621,1
6028.883,1,6030.562,1788522052.1229582,32,b01-o01-agx-c32,,8,False,214.709,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5814.175,dd754ef3-1f47-43f1-baa3-5e440eb0a8c0,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522046.0923984,281.918,6000.026,1
6038.888,1,6040.455,1788522052.3158882,32,b01-o01-agx-c32,,8,False,193.027,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5845.861,29d1d7a1-4ea6-4896-aef6-4ea71b179cb7,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522046.275435,282.127,6010.039,1
6041.67,1,6043.105,1788522052.5034235,32,b01-o01-agx-c32,,8,False,187.477,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5854.193,2fa3aba3-7495-4da7-90c4-a2dd0bc48283,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522046.4603195,282.018,6013.12,1
6033.047,1,6034.789,1788522052.6796923,32,b01-o01-agx-c32,,8,False,175.941,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5857.106,a4f4cbbc-d841-499b-9ee5-37eecb074860,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522046.6449046,276.797,6003.826,1
6060.17,1,6061.604,1788522052.8878822,32,b01-o01-agx-c32,,8,False,208.367,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5851.803,24d4a270-01ec-4d3a-b415-417d88c58cc1,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522046.8262787,281.809,6031.646,1
6060.596,1,6061.78,1788522053.0814004,32,b01-o01-agx-c32,,8,False,193.345,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5867.251,87f6005a-4c99-44d0-8c8c-01ed2293dd01,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522047.0196214,280.132,6031.778,1
6055.32,1,6056.547,1788522053.2599137,32,b01-o01-agx-c32,,8,False,178.439,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5876.882,0cdaee53-1a91-41a9-90fe-9f14cba9089f,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522047.2033672,279.115,6026.219,1
6034.967,1,6036.35,1788522053.4385881,32,b01-o01-agx-c32,,8,False,178.698,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5856.27,f809e27e-33b5-427d-a5b5-a2b0349a22e0,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522047.4022393,279.291,6005.998,1
6031.772,1,6033.113,1788522053.6249743,32,b01-o01-agx-c32,,8,False,185.946,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5845.826,6ebd0bba-d960-4089-adce-2a4d8d8ac6b3,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522047.5918634,281.146,6003.006,1
6030.433,1,6031.967,1788522053.8000083,32,b01-o01-agx-c32,,8,False,174.963,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5855.47,141359e9-f917-461c-a9c9-accfc15b21cf,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522047.768043,281.7,6001.776,1
6028.784,1,6030.19,1788522053.997477,32,b01-o01-agx-c32,,8,False,197.605,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5831.179,971b4123-50bf-4595-98cb-c1e8d67eccf8,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522047.967288,282.217,6000.129,1
6027.997,1,6029.637,1788522054.1852322,32,b01-o01-agx-c32,,8,False,187.443,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5840.553,8ca3748a-8a90-410b-a049-ae7c72ef3f3c,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522048.155596,281.879,5999.229,1
6026.71,1,6028.167,1788522054.3644946,32,b01-o01-agx-c32,,8,False,179.165,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5847.546,889e77ca-1dfc-4ece-9c54-bf7eb2cc37bb,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522048.33633,282.117,5997.955,1
6011.564,1,6012.933,1788522054.5422788,32,b01-o01-agx-c32,,8,False,177.863,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5833.702,94a6f045-6ee0-4ab8-88b1-ec9df3e753ce,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522048.5293465,281.393,5982.871,1
5997.397,1,5998.631,1788522054.726024,32,b01-o01-agx-c32,,8,False,183.681,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5813.716,97792463-91c2-4db5-93a2-c9d06f5dfdb8,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522048.7273934,278.338,5968.346,1
5976.589,1,5977.865,1788522054.9035103,32,b01-o01-agx-c32,,8,False,177.408,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5799.18,fa14b4b3-d65e-4e27-adae-0815f3a3a5af,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522048.9256458,281.581,5947.967,1
5984.967,1,5986.536,1788522055.0858717,32,b01-o01-agx-c32,,8,False,182.164,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5802.803,387dc1a0-26d1-4e82-9f64-2897d350985b,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522049.0993376,281.879,5956.125,1
5987.922,1,5989.279,1788522055.2672496,32,b01-o01-agx-c32,,8,False,181.441,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5806.481,90450481-03da-4b4d-b269-88a615af0c0b,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522049.2779713,280.879,5959.095,1
5973.202,1,5974.437,1788522055.4403656,32,b01-o01-agx-c32,,8,False,173.143,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5800.059,a417715c-9504-45b6-b6a7-a3e75aeb41a6,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522049.4659297,281.284,5944.433,1
5990.795,1,5992.379,1788522055.6587129,32,b01-o01-agx-c32,,8,False,218.201,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5772.595,0e6fc976-6464-4d2a-9bf8-9b88731421db,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522049.6663349,282.147,5962.1,1
5980.089,1,5982.133,1788522055.8369446,32,b01-o01-agx-c32,,8,False,177.955,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5802.134,82a34b88-1413-42f5-9b6c-a98fec97da35,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522049.8548133,282.157,5951.211,1
5979.065,1,5980.502,1788522056.0138538,32,b01-o01-agx-c32,,8,False,176.97,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5802.096,44e09310-839f-4a40-9b41-ec5b199636ac,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522050.0333538,281.383,5950.383,1
5978.591,1,5979.843,1788522056.2002249,32,b01-o01-agx-c32,,8,False,186.23,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5792.361,d922956e-d295-443d-a2ce-5f649e4139ce,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522050.220384,282.316,5950.001,1
5973.676,1,5975.163,1788522056.385357,32,b01-o01-agx-c32,,8,False,185.096,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5788.58,7b6713bb-9cac-4eca-9eba-6f64423f3b91,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522050.4101954,282.167,5945.098,1
5953.932,1,5955.482,1788522056.5558155,32,b01-o01-agx-c32,,8,False,170.206,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5783.727,5d8b3b70-3e07-489a-a380-1e7c1f77270d,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522050.6003356,281.73,5925.04,1
5949.834,1,5951.231,1788522056.7271166,32,b01-o01-agx-c32,,8,False,171.349,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5778.486,6e412f5d-aa66-4653-9c33-98657f57141b,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522050.7758868,279.183,5920.983,1
5940.595,1,5941.847,1788522056.8985815,32,b01-o01-agx-c32,,8,False,171.499,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5769.096,4a93a43a-452b-4cde-aabb-e2eda943ca8a,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522050.9567354,280.574,5911.832,1
5941.256,1,5942.738,1788522057.0925567,32,b01-o01-agx-c32,,8,False,193.816,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5747.44,569167f7-9b8e-4ed3-a0ce-ed9b404af6e2,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522051.1498194,282.336,5912.769,1
5922.245,1,5923.515,1788522057.2738094,32,b01-o01-agx-c32,,8,False,181.252,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5740.993,b7f499d7-4094-4036-9693-bf4b7c73404e,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522051.3502953,280.446,5893.466,1
5921.913,1,5923.48,1788522057.4586015,32,b01-o01-agx-c32,,8,False,184.575,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5737.338,853670d9-4394-4d09-843e-bb9235a2bbda,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522051.535123,280.781,5893.16,1
5930.977,1,5932.59,1788522057.6588457,32,b01-o01-agx-c32,,8,False,200.133,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5730.844,602c296f-9e07-4705-92a5-77493c4c1fb5,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522051.7262578,269.179,5901.216,1
5950.167,1,5951.519,1788522057.859439,32,b01-o01-agx-c32,,8,False,200.554,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5749.613,76244d9d-fdf4-4e18-86ba-1b84853876a8,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522051.9079206,279.857,5920.907,1
5907.299,1,5908.999,1788522058.0319858,32,b01-o01-agx-c32,,8,False,172.361,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5734.938,f260c1d3-2ac7-42ed-94cd-0bc9120bd904,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522052.1229887,282.237,5878.46,1
5923.739,1,5925.284,1788522058.241204,32,b01-o01-agx-c32,,8,False,209.268,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5714.471,de57b92e-6010-46d8-8bab-356b28905582,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522052.3159206,282.097,5895.14,1
5924.613,1,5925.908,1788522058.4293513,32,b01-o01-agx-c32,,8,False,188.099,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5736.514,4b752a82-0ec0-4d62-b8fe-26b35c3a60f6,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522052.5034447,280.79,5895.664,1
5929.678,1,5931.113,1788522058.610834,32,b01-o01-agx-c32,,8,False,181.255,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5748.423,4bbc9571-8a69-4846-adef-a2d2c759f7ca,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522052.6797225,276.291,5900.463,1
5899.473,1,5900.806,1788522058.7887087,32,b01-o01-agx-c32,,8,False,178.038,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5721.435,cbd7e3ba-ca5e-4782-85e5-630b8e944328,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522052.8879035,281.532,5870.692,1
5897.8,1,5899.204,1788522058.9806247,32,b01-o01-agx-c32,,8,False,191.818,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5705.982,2a39d0d6-ebbb-44f6-a4a1-c435cdb96734,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522053.0814216,267.854,5867.811,1
5900.546,1,5901.999,1788522059.1619384,32,b01-o01-agx-c32,,8,False,181.168,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5719.378,68bd7ce8-93e3-4ad2-b52d-c4f716a43eb1,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522053.2599401,280.643,5871.755,1
5910.169,1,5911.689,1788522059.350296,32,b01-o01-agx-c32,,8,False,188.109,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5722.06,44adb264-daa0-4c0f-96bd-0f790eb0ac10,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522053.4386096,279.671,5881.19,1
5899.734,1,5900.965,1788522059.5259674,32,b01-o01-agx-c32,,8,False,175.854,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5723.881,d07291b2-f4d3-44a9-bbca-dc5cceb10bfa,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522053.6250036,282.177,5871.173,1
5917.614,1,5919.269,1788522059.7193072,32,b01-o01-agx-c32,,8,False,192.986,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5724.628,991492c3-a85a-4605-bcf6-7f6a19f0cb01,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522053.800039,276.367,5888.366,1
5901.365,1,5902.798,1788522059.900295,32,b01-o01-agx-c32,,8,False,180.819,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5720.546,5381ed42-1436-452e-8174-87658472d009,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522053.9974997,281.889,5872.594,1
5899.217,1,5900.747,1788522060.0859988,32,b01-o01-agx-c32,,8,False,185.788,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5713.429,1a934a46-837d-482f-b8e8-2369ad22f334,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522054.1852536,281.601,5870.585,1
5908.456,1,5909.946,1788522060.274472,32,b01-o01-agx-c32,,8,False,188.472,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5719.984,44bc232e-f8a6-4e3a-8f4f-1fd2641681e0,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522054.364527,280.014,5879.616,1
5921.562,1,5922.956,1788522060.4652574,32,b01-o01-agx-c32,,8,False,190.683,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5730.879,6e931459-6982-4611-b733-6a1179cb8d5f,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522054.5423024,277.441,5892.602,1
5949.794,1,5951.302,1788522060.677346,32,b01-o01-agx-c32,,8,False,211.943,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5737.851,66ddfc4e-6041-4a6e-908f-a410a4492fb3,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522054.7260444,274.01,5920.465,1
6025.186,1,6026.577,1788522060.930108,32,b01-o01-agx-c32,,8,False,252.669,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5772.517,2bd184ab-4753-41a0-831d-d103d128701a,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522054.9035316,281.859,5996.473,1
6020.027,1,6021.487,1788522061.1073887,32,b01-o01-agx-c32,,8,False,177.239,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5842.788,ad361f9c-47f8-46c0-af19-03ffbbc8093d,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522055.085903,279.975,5991.199,1
6036.117,1,6037.707,1788522061.3049777,32,b01-o01-agx-c32,,8,False,197.484,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5838.634,bfd9350e-e1b1-4b3f-9a1b-c44f8b75140e,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522055.2672718,281.601,6007.414,1
6051.919,1,6053.303,1788522061.4936883,32,b01-o01-agx-c32,,8,False,188.699,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5863.221,451da3f1-0c23-4a86-8b32-1290d8369225,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522055.440386,271.896,6022.363,1
6027.598,1,6029.296,1788522061.6880276,32,b01-o01-agx-c32,,8,False,194.099,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5833.499,ea8e34fd-4343-4d43-8531-00c40a86e2d2,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522055.6587334,282.316,5998.814,1
6053.171,1,6054.638,1788522061.8916125,32,b01-o01-agx-c32,,8,False,203.707,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5849.464,cb8b09f4-a4ca-462f-bb5a-494b2a4410d8,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522055.836976,281.324,6024.393,1
6059.867,1,6061.482,1788522062.0753658,32,b01-o01-agx-c32,,8,False,183.429,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5876.438,9414bb17-9665-4f27-b284-f74f1a883d00,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522056.013886,281.819,6031.1,1
6073.726,1,6075.246,1788522062.275503,32,b01-o01-agx-c32,,8,False,200.244,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5873.482,b85a95de-c1fe-4b0d-85b6-ce3e4ca1cc8e,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522056.200258,282.087,6045.184,1
6084.22,1,6085.756,1788522062.4711335,32,b01-o01-agx-c32,,8,False,195.351,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5888.869,2f3bb944-9973-4295-8997-48eb93cd7405,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522056.3853796,281.343,6055.355,1
6101.869,1,6103.672,1788522062.6595163,32,b01-o01-agx-c32,,8,False,188.358,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5913.511,306eaabd-25eb-4d51-bf2b-ce59bc95461d,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522056.5558467,280.181,6073.031,1
6113.236,1,6114.45,1788522062.841585,32,b01-o01-agx-c32,,8,False,182.13,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5931.105,1e49ed4d-8332-4774-9936-aaa50d839d64,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522056.727136,280.859,6084.339,1
6138.911,1,6140.105,1788522063.0387087,32,b01-o01-agx-c32,,8,False,197.074,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5941.837,0df9693f-a139-4034-8efe-8a30374f76be,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522056.898604,278.882,6109.865,1
6136.43,1,6137.894,1788522063.2304702,32,b01-o01-agx-c32,,8,False,191.602,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5944.828,6dbcb007-0e8b-4ad4-9680-16ed7a25b6d6,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522057.0925786,280.948,6107.562,1
6150.261,1,6151.57,1788522063.4254003,32,b01-o01-agx-c32,,8,False,195.043,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5955.217,06c8a71e-3142-4bb7-887c-551bac0ddf98,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522057.2738314,282.018,6121.355,1
6147.052,1,6148.313,1788522063.606942,32,b01-o01-agx-c32,,8,False,181.234,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5965.817,c6e56faa-f44d-48a0-997c-7deb561bd000,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522057.4586315,281.096,6118.292,1
6139.324,1,6141.037,1788522063.7999098,32,b01-o01-agx-c32,,8,False,192.675,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5946.648,899f069d-428d-4047-a2fd-06dcc7b99eb2,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522057.6588757,276.3,6110.134,1
6129.701,1,6131.099,1788522063.9905562,32,b01-o01-agx-c32,,8,False,190.805,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5938.896,6713861c-1ec0-4031-b84c-f8202e0f1f71,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522057.8594582,281.869,6101.019,1
6150.35,1,6152.051,1788522064.1840663,32,b01-o01-agx-c32,,8,False,193.198,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5957.152,11866eb2-b6c8-416e-93b2-b0f5a9dc6ebc,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522058.0320177,281.185,6121.44,1
6128.984,1,6130.382,1788522064.371607,32,b01-o01-agx-c32,,8,False,187.656,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5941.328,5cb59d62-5d85-4c98-a805-c599d3f6f31f,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522058.241226,280.919,6100.139,1
6140.787,1,6142.328,1788522064.571698,32,b01-o01-agx-c32,,8,False,199.779,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5941.008,18437cc0-5380-44c0-9d5a-e421c5ecfff6,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522058.429372,280.083,6111.825,1
6172.429,1,6174.034,1788522064.7848964,32,b01-o01-agx-c32,,8,False,213.126,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5959.302,b13160bc-dd78-4a31-b5fd-3d82dd991a2a,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522058.610864,260.095,6141.263,1
6168.604,1,6170.112,1788522064.9588382,32,b01-o01-agx-c32,,8,False,173.842,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5994.762,7172db35-f9e6-44be-80b2-bbbf84fc6423,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522058.7887282,282.137,6139.861,1
6156.15,1,6157.425,1788522065.1380687,32,b01-o01-agx-c32,,8,False,179.247,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5976.904,ca7a4764-efca-45a9-abb5-e8d5cbca88a6,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522058.9806461,280.928,6127.227,1
6193.329,1,6194.508,1788522065.3564658,32,b01-o01-agx-c32,,8,False,218.45,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,5974.879,e6af297f-214b-46f3-9dd3-a2a5df6cbcd2,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522059.161959,279.691,6164.323,1
6200.601,1,6202.275,1788522065.5525987,32,b01-o01-agx-c32,,8,False,195.857,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,6004.745,e5036282-4f36-4de4-862b-90b882d24c5d,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522059.3503256,282.187,6171.922,1
6206.749,1,6208.197,1788522065.7341847,32,b01-o01-agx-c32,,8,False,181.621,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,6025.129,36c70722-ab49-4338-8150-890f1dfc73e3,Edge computing reduces latency by processing data closer,agx,1,30.0,ok,agx,1788522059.5259883,280.289,6177.956,1
