actual_e2e_ms,block,client_latency_ms,completed_timestamp,concurrency,condition_id,eval_count,excluded,inference_ms,model,node_id,node_state,queue_wait_ms,request_id,response,role,run_order,stage_seconds,status,target_node,timestamp,tokens_per_second,ttft_ms,within_block_order
363.022,1,364.481,1788521661.2963133,2,b01-o05-agx-c2,8,False,175.492,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,187.53,4c8f5863-960f-4175-b3cf-bbdcf8ce2d67,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521660.9318326,280.387,334.274,5
364.088,1,365.265,1788521661.4860432,2,b01-o05-agx-c2,8,False,189.713,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,174.375,9d3f3f72-5bba-433a-85b2-83aa13f445ad,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521661.1207793,281.096,335.502,5
385.244,1,386.925,1788521661.6832578,2,b01-o05-agx-c2,8,False,196.91,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,188.334,3729c03d-68ef-4570-bb18-a247435270a8,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521661.2963345,282.217,356.568,5
401.137,1,402.503,1788521661.8885663,2,b01-o05-agx-c2,8,False,205.229,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,195.908,b71ecf1f-1dc5-4a64-b026-ff4b6635584d,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521661.486065,281.284,372.291,5
380.966,1,382.656,1788521662.0659428,2,b01-o05-agx-c2,8,False,177.229,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,203.737,2a319935-a38f-45c2-815f-ea51f27a4630,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521661.6832888,281.74,352.117,5
367.877,1,369.548,1788521662.258143,2,b01-o05-agx-c2,8,False,192.179,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,175.698,dbfa04e8-afed-4dce-850b-e967c5681b0d,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521661.8885972,281.938,339.294,5
398.489,1,399.934,1788521662.4659064,2,b01-o05-agx-c2,8,False,207.797,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,190.692,850afe5c-d635-4c48-892b-8e2df421f417,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521662.0659747,282.566,369.937,5
396.322,1,397.971,1788521662.6561441,2,b01-o05-agx-c2,8,False,190.228,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,206.095,403149ac-8e33-41af-a6ed-9ccd68e292c3,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521662.2581737,277.469,367.163,5
372.049,1,373.61,1788521662.8395603,2,b01-o05-agx-c2,8,False,183.006,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,189.043,99a9cc5e-972d-4373-b5dc-e916b5c163eb,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521662.4659529,281.869,343.332,5
370.004,1,371.536,1788521663.0276997,2,b01-o05-agx-c2,8,False,188.083,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,181.92,1a5d8d63-e161-43c8-81e1-56d47abeb8f8,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521662.6561656,279.144,340.866,5
390.554,1,392.075,1788521663.231666,2,b01-o05-agx-c2,8,False,204.018,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,186.536,d92dfd59-a5f3-4ddd-8258-2dc9324656d7,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521662.8395922,272.972,361.197,5
384.474,1,386.021,1788521663.4137511,2,b01-o05-agx-c2,8,False,181.906,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,202.568,e6a4a928-4d6c-4cdd-b4e5-1e42cb737346,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521663.0277317,281.512,355.672,5
381.493,1,382.697,1788521663.6143837,2,b01-o05-agx-c2,8,False,200.735,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,180.758,31beb2c8-3541-4786-a765-3f7c730dcff8,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521663.2316878,281.165,352.773,5
399.16,1,400.711,1788521663.8144896,2,b01-o05-agx-c2,8,False,199.952,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,199.208,dfa3cd1c-3122-4c98-a7ab-c74bb13ee4ec,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521663.4137797,281.899,370.435,5
398.308,1,399.516,1788521664.0139217,2,b01-o05-agx-c2,8,False,199.377,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,198.931,7c096fc8-9b80-470f-a2d1-58a5ef86939a,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521663.6144063,280.24,369.414,5
371.581,1,372.784,1788521664.1872952,2,b01-o05-agx-c2,8,False,173.315,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,198.266,3f6fe422-403b-403b-8c24-916193d3dc72,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521663.814512,281.72,342.761,5
370.445,1,371.555,1788521664.3855028,2,b01-o05-agx-c2,8,False,198.098,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,172.347,22d2c186-02fc-4cee-b602-78af55ad5a36,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521664.013949,282.965,341.968,5
380.854,1,382.144,1788521664.5694606,2,b01-o05-agx-c2,8,False,184.014,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,196.841,656ea5d3-56ef-4274-9e1c-2ec276ee487a,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521664.187317,283.066,352.23,5
357.011,1,358.407,1788521664.7439299,2,b01-o05-agx-c2,8,False,174.162,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,182.849,c921b98b-d1e9-45c6-881a-521146511070,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521664.385524,275.33,327.664,5
360.891,1,362.0,1788521664.9314811,2,b01-o05-agx-c2,8,False,187.613,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,173.278,2e2b7672-69de-4227-b903-4ed0fda48e32,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521664.569482,282.775,332.238,5
377.636,1,379.103,1788521665.1230555,2,b01-o05-agx-c2,8,False,191.464,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,186.172,57607b42-be32-4d82-a9de-4efa7fe7709d,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521664.7439532,281.502,348.88,5
377.831,1,379.488,1788521665.31099,2,b01-o05-agx-c2,8,False,187.606,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,190.225,76da1c8a-15c0-4f83-9b0d-cec9a672c0cd,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521664.931504,282.078,349.083,5
393.316,1,394.952,1788521665.518027,2,b01-o05-agx-c2,8,False,206.963,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,186.353,670a2e2f-5294-4dd9-8052-4e510c559497,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521665.123077,281.621,364.405,5
403.391,1,405.099,1788521665.716119,2,b01-o05-agx-c2,8,False,198.032,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,205.359,2a15de84-f991-4299-85cf-85fbb642b245,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521665.311022,278.426,374.093,5
375.838,1,377.518,1788521665.8955743,2,b01-o05-agx-c2,8,False,179.31,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,196.527,5dd95804-9e50-4a00-9270-7535077009c4,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521665.5180588,279.789,346.719,5
364.252,1,365.822,1788521666.081971,2,b01-o05-agx-c2,8,False,186.486,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,177.766,a6adedc2-4535-4727-94fe-a705ab69b16f,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521665.7161503,281.047,335.56,5
408.34,1,409.589,1788521666.3051958,2,b01-o05-agx-c2,8,False,223.153,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,185.187,daf06614-6569-4329-b7d2-438ab741e154,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521665.895608,282.416,379.829,5
402.199,1,403.565,1788521666.4855573,2,b01-o05-agx-c2,8,False,180.374,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,221.824,d472c6e0-0ead-4fff-b56c-e680299da175,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521666.0819938,282.616,373.703,5
391.561,1,392.876,1788521666.6980908,2,b01-o05-agx-c2,8,False,212.342,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,179.219,f034eb12-4ab0-4ad4-8109-13048a7ee02b,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521666.3052168,282.815,363.095,5
387.885,1,388.999,1788521666.8745735,2,b01-o05-agx-c2,8,False,176.547,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,211.338,92c228f6-96ad-445b-9e7f-b07fd55c7623,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521666.4855764,282.875,359.327,5
359.296,1,360.764,1788521667.0588825,2,b01-o05-agx-c2,8,False,184.034,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,175.261,95e076ff-c085-4dff-9ab7-7656d676b0c5,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521666.69812,273.926,329.588,5
373.067,1,374.411,1788521667.249013,2,b01-o05-agx-c2,8,False,190.048,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,183.019,312ad504-a1ff-494f-b2c4-81236296c57f,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521666.874604,279.691,343.993,5
370.997,1,372.499,1788521667.431411,2,b01-o05-agx-c2,8,False,182.331,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,188.665,0f289abe-2361-4935-9f11-48beb605a721,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521667.0589137,281.294,342.223,5
377.624,1,378.879,1788521667.6279218,2,b01-o05-agx-c2,8,False,196.66,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,180.965,832879f7-a7f2-496e-b498-b47716a343ab,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521667.2490442,282.107,349.035,5
385.599,1,386.999,1788521667.8184402,2,b01-o05-agx-c2,8,False,190.258,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,195.342,f2499af6-d571-4a11-890e-b88b7d985429,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521667.4314427,282.996,357.103,5
393.585,1,394.742,1788521668.0226874,2,b01-o05-agx-c2,8,False,204.313,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,189.272,2e7a79ec-ae1d-4739-aec3-1c23afdd4981,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521667.6279469,277.027,364.472,5
399.724,1,401.227,1788521668.2196941,2,b01-o05-agx-c2,8,False,196.842,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,202.882,b52cce41-01d5-4c9d-8985-1de7e19045ee,Edge computing reduces latency by processing data closer,agx,5,12.0,ok,agx,1788521667.818469,281.175,370.858,5
198.879,1,204.279,1788521671.4290895,1,b01-o06-agx-c1,8,False,198.862,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.017,1870b725-71c5-456e-b6e1-5b31a0a90f5f,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521671.2248108,282.985,170.312,6
178.941,1,180.398,1788521671.609508,1,b01-o06-agx-c1,8,False,178.937,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,ba8f9532-f79b-4e59-bf0e-b8fd350ffb5f,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521671.429111,278.251,149.852,6
212.56,1,213.859,1788521671.8233888,1,b01-o06-agx-c1,8,False,212.558,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,f5f78f23-b169-4fab-8ca4-b06aae4f76af,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521671.6095304,280.81,183.715,6
194.059,1,195.452,1788521672.018861,1,b01-o06-agx-c1,8,False,194.055,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,8c32bef5-9a10-45fa-8e2d-4ab4e436331b,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521671.82341,281.106,165.27,6
225.238,1,226.519,1788521672.2453997,1,b01-o06-agx-c1,8,False,225.236,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,22a92566-8fd3-4e67-ab9e-97de33f00493,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521672.0188825,281.165,196.53,6
176.672,1,178.09,1788521672.4235191,1,b01-o06-agx-c1,8,False,176.67,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,1ef3cd1f-3dbd-4cc3-89cf-2ce264a545d4,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521672.245432,282.745,148.082,6
211.142,1,212.584,1788521672.6361346,1,b01-o06-agx-c1,8,False,211.139,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,54a8764e-8a50-4eaa-99f2-5d838d51995e,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521672.4235518,267.014,181.104,6
244.672,1,245.966,1788521672.8821206,1,b01-o06-agx-c1,8,False,244.669,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,80ac1893-b402-4f9a-b28f-1e9523388d4d,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521672.636157,280.82,216.022,6
190.094,1,191.446,1788521673.0735974,1,b01-o06-agx-c1,8,False,190.092,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,e12a7f90-51fc-4590-af06-cdd27f4cd387,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521672.8821516,280.85,161.288,6
207.727,1,208.809,1788521673.2824273,1,b01-o06-agx-c1,8,False,207.725,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,8c609380-ebe4-44c2-96ca-3349b9b3355e,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521673.0736194,282.586,179.229,6
194.041,1,195.32,1788521673.477767,1,b01-o06-agx-c1,8,False,194.039,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,e6b74fe5-8749-4b5e-a087-f15f4aa4f9c4,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521673.2824485,281.918,165.203,6
223.277,1,224.726,1788521673.7025225,1,b01-o06-agx-c1,8,False,223.273,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,bb605010-65ef-4e79-aeb3-08eb418d3a98,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521673.4777977,281.65,194.582,6
185.02,1,186.402,1788521673.888945,1,b01-o06-agx-c1,8,False,185.016,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,d506f018-34ec-4218-87cc-7b303174a3db,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521673.7025445,282.346,156.26,6
182.724,1,184.277,1788521674.073241,1,b01-o06-agx-c1,8,False,182.72,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,fe116370-4119-493a-bde9-77ed768df800,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521673.888966,273.973,152.908,6
244.244,1,245.944,1788521674.3192194,1,b01-o06-agx-c1,8,False,244.239,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,b4b5a50a-6869-4ce3-9e54-f974cd262e2c,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521674.0732775,282.316,215.726,6
200.23,1,201.864,1788521674.5211117,1,b01-o06-agx-c1,8,False,200.227,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.003,e0687452-67b1-43c6-a1a3-9adf00579a74,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521674.3192496,281.74,171.543,6
176.37,1,177.883,1788521674.699023,1,b01-o06-agx-c1,8,False,176.367,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,b64c509c-88ad-4894-9320-fbe256fcc1d0,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521674.5211422,274.207,147.123,6
189.846,1,191.363,1788521674.8904157,1,b01-o06-agx-c1,8,False,189.844,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,a22f68df-2fdf-4150-a3b4-6c5645764cf2,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521674.6990545,282.456,161.277,6
187.159,1,188.751,1788521675.0791972,1,b01-o06-agx-c1,8,False,187.156,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,503ee19c-7fe5-4528-b3b3-e4722571e31e,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521674.8904471,282.546,158.52,6
242.178,1,243.4,1788521675.3226185,1,b01-o06-agx-c1,8,False,242.174,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,314b7e3d-0267-4a2b-920e-48e646d85761,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521675.0792189,282.546,213.749,6
188.217,1,189.204,1788521675.5118434,1,b01-o06-agx-c1,8,False,188.215,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,4892447e-8940-4b45-832f-d0625459c508,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521675.3226404,278.658,159.193,6
181.627,1,183.018,1788521675.694881,1,b01-o06-agx-c1,8,False,181.622,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,45018849-1949-43da-a98c-e8905dc242dc,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521675.5118647,276.234,152.429,6
202.403,1,204.044,1788521675.8989525,1,b01-o06-agx-c1,8,False,202.4,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,6412fa2a-1fb0-4e34-a72a-10d3c5be3064,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521675.6949105,277.913,173.222,6
186.198,1,187.697,1788521676.0866807,1,b01-o06-agx-c1,8,False,186.194,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,a5051f0f-3274-47dd-8b90-6ee815c83195,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521675.8989856,282.715,157.574,6
199.059,1,200.533,1788521676.2872453,1,b01-o06-agx-c1,8,False,199.055,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,2316e8cf-5b1c-4698-b0f6-346baabeeb5c,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521676.0867126,280.574,170.295,6
186.902,1,188.131,1788521676.4753969,1,b01-o06-agx-c1,8,False,186.899,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,a7501a88-c2a8-4210-a140-1e55c22f000f,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521676.287267,281.948,158.36,6
185.57,1,186.846,1788521676.6622615,1,b01-o06-agx-c1,8,False,185.567,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,7ae69f03-ca15-4bd2-87ce-1bdbce83fad0,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521676.4754174,279.975,156.552,6
204.893,1,206.632,1788521676.868922,1,b01-o06-agx-c1,8,False,204.89,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,b806bc2c-1c0a-4d1a-be30-15903c1c55ef,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521676.662292,281.175,176.275,6
213.453,1,215.05,1788521677.0840058,1,b01-o06-agx-c1,8,False,213.45,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.003,3f6bf71e-ee52-4541-b3ed-fc2f11fedabf,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521676.868958,280.318,184.468,6
177.58,1,179.072,1788521677.2631123,1,b01-o06-agx-c1,8,False,177.576,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,f9958c9b-3d56-4fd9-8cfc-77de6c7c26a4,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521677.0840404,280.495,148.708,6
195.608,1,196.909,1788521677.460042,1,b01-o06-agx-c1,8,False,195.606,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,9eb67c8e-c9a7-474a-89f0-a945bf7c5eaf,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521677.2631342,278.009,166.493,6
202.582,1,203.999,1788521677.6640637,1,b01-o06-agx-c1,8,False,202.579,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,f0248e33-b8b7-44da-9c6a-6e7443c3876b,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521677.4600656,279.662,173.754,6
177.423,1,178.935,1788521677.8430185,1,b01-o06-agx-c1,8,False,177.42,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,3ebd1779-7869-4645-8430-0ecbe5338bf9,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521677.664086,282.078,148.81,6
181.345,1,183.109,1788521678.0261564,1,b01-o06-agx-c1,8,False,181.341,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,da202064-467f-4a64-a362-9d6ca40ba621,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521677.8430498,281.007,152.594,6
198.859,1,200.419,1788521678.226605,1,b01-o06-agx-c1,8,False,198.855,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,b4469b02-d998-4d2b-8a9d-7e737cc8aec4,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521678.0261877,280.978,170.025,6
174.586,1,176.14,1788521678.4027753,1,b01-o06-agx-c1,8,False,174.582,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,bc43309e-f005-492a-a217-98eddc8dbf5a,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521678.226637,283.176,145.94,6
194.063,1,195.681,1788521678.5984862,1,b01-o06-agx-c1,8,False,194.059,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,8220627b-178d-49a7-8533-d2a9d58c9232,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521678.402807,273.261,164.664,6
188.055,1,189.723,1788521678.7882407,1,b01-o06-agx-c1,8,False,188.051,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,8ec3c182-1343-4196-99a8-715fad5329c3,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521678.5985184,280.948,159.281,6
185.425,1,186.893,1788521678.9751546,1,b01-o06-agx-c1,8,False,185.422,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.003,d9ae4b11-d8d5-4637-8fe1-a7dc69b6d2f4,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521678.7882633,281.76,156.657,6
207.939,1,209.176,1788521679.1843603,1,b01-o06-agx-c1,8,False,207.937,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,b081c527-2d88-4c22-9af5-c4305c15c944,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521678.9751847,282.556,179.368,6
189.48,1,190.924,1788521679.3753035,1,b01-o06-agx-c1,8,False,189.476,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,435b9198-5852-45f8-9c78-14e9681b4ded,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521679.1843808,280.063,160.65,6
182.327,1,183.644,1788521679.5589678,1,b01-o06-agx-c1,8,False,182.325,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,da7ec979-ce29-4ff2-b478-b537ed777dd2,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521679.375325,282.996,153.6,6
225.878,1,227.444,1788521679.7864325,1,b01-o06-agx-c1,8,False,225.875,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,36ce3a0e-c2e4-4122-980c-6099c18e41f3,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521679.558991,281.225,197.128,6
206.608,1,208.012,1788521679.9944763,1,b01-o06-agx-c1,8,False,206.605,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,85b2829a-e522-4dc9-ae8f-cf087225a16b,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521679.7864656,282.895,177.965,6
185.322,1,186.537,1788521680.1810331,1,b01-o06-agx-c1,8,False,185.32,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,f3c3d5b9-1d43-499b-ba3c-0dc8a88be793,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521679.9944973,282.705,156.767,6
181.123,1,182.717,1788521680.36377,1,b01-o06-agx-c1,8,False,181.121,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,20374e9e-df6a-4d74-8644-bf4f5904cfc0,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521680.1810548,282.955,152.403,6
194.004,1,195.466,1788521680.5592666,1,b01-o06-agx-c1,8,False,194.001,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,48dcbd6b-963f-4dec-b4b1-f65c58a73ee6,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521680.3638017,282.696,165.315,6
174.18,1,175.473,1788521680.7347603,1,b01-o06-agx-c1,8,False,174.178,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,3e40186e-0696-46bf-9bf5-468c21dbb008,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521680.5592878,283.026,145.505,6
180.053,1,181.651,1788521680.9164338,1,b01-o06-agx-c1,8,False,180.051,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,89577c6f-c5d3-4652-af90-34e5e7fd68a0,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521680.7347846,281.106,151.235,6
194.12,1,195.424,1788521681.111889,1,b01-o06-agx-c1,8,False,194.118,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,ab8662c3-8a76-489e-949f-d9fa87b6a747,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521680.9164655,279.037,165.314,6
197.927,1,199.348,1788521681.3112576,1,b01-o06-agx-c1,8,False,197.924,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.002,abf5ca38-8757-4d25-a24b-772499cd90d2,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521681.1119103,280.446,169.112,6
183.98,1,185.484,1788521681.496761,1,b01-o06-agx-c1,8,False,183.976,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,08e84f56-6d21-4728-ab7f-0d760350be10,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521681.3112793,281.156,155.026,6
191.013,1,192.643,1788521681.6894352,1,b01-o06-agx-c1,8,False,191.009,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,97806503-d929-43c1-87f4-a423048ce9b7,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521681.4967942,282.187,162.196,6
182.806,1,184.39,1788521681.873855,1,b01-o06-agx-c1,8,False,182.802,llama3.2:1b,etri-ser0001-cg0msb,ACTIVE,0.004,c88331a4-457b-45d7-9871-20da37bc4932,Edge computing reduces latency by processing data closer,agx,6,12.0,ok,agx,1788521681.6894674,278.717,153.762,6
