actual_input_tokens,actual_output_tokens,cache_prompt,case,completed_at,concurrency,decode_tokens_per_second,fallback,first_at,generator_delay_ms,ignore_eos,input_tokens,input_tokens_requested,latency_ms,offered_rps,output_tokens_requested,partial_response,pattern,phase,planned_at,pure_network_ms,request_id,requester,retry,run_id,selected_node,sent_at,server_timings,status,stop_type,target_output_tokens,tokens_cached,ttft_ms,zero_prefix_reuse_verified
512,128,False,rate-1.2,1788845214.734779,8,257.3887806865187,False,1788845214.241164,0.10752677917480469,True,512,512,1319.5374189963331,2.235784278519877,128,True,open-loop,measure,1788845213.4151337,,rate-1.2-9,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845213.4152412,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.685, 'prompt_per_token_ms': 0.075556640625, 'prompt_per_second': 13235.10404549567, 'predicted_n': 128, 'predicted_ms': 493.417, 'predicted_per_token_ms': 3.8851732283464564, 'predicted_per_second': 257.3887806865187}",ok,limit,128,639,825.9227849921444,True
512,128,False,rate-1.2,1788845215.2673802,8,257.1074000368453,False,1788845214.7730038,0.11086463928222656,True,512,512,1404.8652900091838,2.235784278519877,128,True,open-loop,measure,1788845213.862404,,rate-1.2-10,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845213.862515,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.417, 'prompt_per_token_ms': 0.075033203125, 'prompt_per_second': 13327.43316760809, 'predicted_n': 128, 'predicted_ms': 493.957, 'predicted_per_token_ms': 3.8894251968503935, 'predicted_per_second': 257.1074000368453}",ok,limit,128,639,910.4886390123283,True
512,128,False,rate-1.2,1788845215.7995803,8,257.2151898734177,False,1788845215.3058162,0.10466575622558594,True,512,512,1489.8010350007098,2.235784278519877,128,True,open-loop,measure,1788845214.3096745,,rate-1.2-11,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845214.3097792,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.642, 'prompt_per_token_ms': 0.07547265625, 'prompt_per_second': 13249.831789244861, 'predicted_n': 128, 'predicted_ms': 493.75, 'predicted_per_token_ms': 3.8877952755905514, 'predicted_per_second': 257.2151898734177}",ok,limit,128,639,996.0367390012834,True
512,128,False,rate-1.2,1788845216.33364,8,256.58172532017153,False,1788845215.8384655,0.10395050048828125,True,512,512,1576.5917190001346,2.235784278519877,128,True,open-loop,measure,1788845214.7569447,,rate-1.2-12,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845214.7570486,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.762, 'prompt_per_token_ms': 0.07570703125, 'prompt_per_second': 13208.812754759816, 'predicted_n': 128, 'predicted_ms': 494.969, 'predicted_per_token_ms': 3.8973937007874015, 'predicted_per_second': 256.58172532017153}",ok,limit,128,639,1081.4169630029937,True
512,128,False,rate-1.2,1788845216.8658054,8,257.37417544001863,False,1788845216.37215,0.20241737365722656,True,512,512,1661.3875499897404,2.235784278519877,128,True,open-loop,measure,1788845215.204215,,rate-1.2-13,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845215.2044175,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.61, 'prompt_per_token_ms': 0.07541015625, 'prompt_per_second': 13260.813260813262, 'predicted_n': 128, 'predicted_ms': 493.445, 'predicted_per_token_ms': 3.8853937007874015, 'predicted_per_second': 257.37417544001863}",ok,limit,128,639,1167.732421992696,True
512,128,False,rate-1.2,1788845217.3972926,8,257.65718609949624,False,1788845216.9043415,0.10514259338378906,True,512,512,1745.7019339926774,2.235784278519877,128,True,open-loop,measure,1788845215.6514854,,rate-1.2-14,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845215.6515906,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.62, 'prompt_per_token_ms': 0.0754296875, 'prompt_per_second': 13257.379596064216, 'predicted_n': 128, 'predicted_ms': 492.903, 'predicted_per_token_ms': 3.8811259842519688, 'predicted_per_second': 257.65718609949624}",ok,limit,128,639,1252.7509499923326,True
512,128,False,rate-1.2,1788845217.932994,8,255.55582385563307,False,1788845217.4360414,0.11396408081054688,True,512,512,1834.1236550040776,2.235784278519877,128,True,open-loop,measure,1788845216.0987558,,rate-1.2-15,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845216.0988698,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.632, 'prompt_per_token_ms': 0.075453125, 'prompt_per_second': 13253.2615448333, 'predicted_n': 128, 'predicted_ms': 496.956, 'predicted_per_token_ms': 3.9130393700787405, 'predicted_per_second': 255.55582385563307}",ok,limit,128,639,1337.171566003235,True
512,128,False,rate-1.2,1788845218.4655688,8,257.2579142257549,False,1788845217.9717312,0.1385211944580078,True,512,512,1919.40391199023,2.235784278519877,128,True,open-loop,measure,1788845216.5460262,,rate-1.2-16,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845216.5461648,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.619, 'prompt_per_token_ms': 0.075427734375, 'prompt_per_second': 13257.722882518967, 'predicted_n': 128, 'predicted_ms': 493.668, 'predicted_per_token_ms': 3.8871496062992126, 'predicted_per_second': 257.2579142257549}",ok,limit,128,639,1425.5664499942213,True
512,128,False,rate-1.2,1788845218.99787,8,257.356964241567,False,1788845218.504357,0.152587890625,True,512,512,2004.4208370090928,2.235784278519877,128,True,open-loop,measure,1788845216.9932964,,rate-1.2-17,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845216.993449,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.849, 'prompt_per_token_ms': 0.075876953125, 'prompt_per_second': 13179.232412674715, 'predicted_n': 128, 'predicted_ms': 493.478, 'predicted_per_token_ms': 3.885653543307087, 'predicted_per_second': 257.356964241567}",ok,limit,128,639,1510.9080350084696,True
512,128,False,rate-1.2,1788845219.5318272,8,256.70412121285625,False,1788845219.0368683,0.10657310485839844,True,512,512,2091.153788001975,2.235784278519877,128,True,open-loop,measure,1788845217.4405668,,rate-1.2-18,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845217.4406734,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.86, 'prompt_per_token_ms': 0.0758984375, 'prompt_per_second': 13175.501801338138, 'predicted_n': 128, 'predicted_ms': 494.733, 'predicted_per_token_ms': 3.895535433070866, 'predicted_per_second': 256.70412121285625}",ok,limit,128,639,1596.1951460049022,True
512,128,False,rate-1.2,1788845220.064564,8,257.13863416866275,False,1788845219.5703478,0.2110004425048828,True,512,512,2176.5155979956035,2.235784278519877,128,True,open-loop,measure,1788845217.8878372,,rate-1.2-19,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845217.8880482,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.693, 'prompt_per_token_ms': 0.075572265625, 'prompt_per_second': 13232.367611712714, 'predicted_n': 128, 'predicted_ms': 493.897, 'predicted_per_token_ms': 3.8889527559055117, 'predicted_per_second': 257.13863416866275}",ok,limit,128,639,1682.2994469985133,True
512,128,False,rate-1.2,1788845220.5973895,8,257.06992909323134,False,1788845220.1030626,0.0762939453125,True,512,512,2262.205620005261,2.235784278519877,128,True,open-loop,measure,1788845218.3351076,,rate-1.2-20,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845218.3351839,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.68, 'prompt_per_token_ms': 0.075546875, 'prompt_per_second': 13236.814891416752, 'predicted_n': 128, 'predicted_ms': 494.029, 'predicted_per_token_ms': 3.889992125984252, 'predicted_per_second': 257.06992909323134}",ok,limit,128,639,1767.878415004816,True
512,128,False,rate-1.2,1788845221.1306744,8,256.7664012065999,False,1788845220.63606,0.14162063598632812,True,512,512,2348.154698003782,2.235784278519877,128,True,open-loop,measure,1788845218.782378,,rate-1.2-21,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845218.7825196,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.807, 'prompt_per_token_ms': 0.075794921875, 'prompt_per_second': 13193.4960187595, 'predicted_n': 128, 'predicted_ms': 494.613, 'predicted_per_token_ms': 3.8945905511811025, 'predicted_per_second': 256.7664012065999}",ok,limit,128,639,1853.5401690023718,True
512,128,False,rate-1.2,1788845221.6633687,8,257.19435387512914,False,1788845221.1694455,0.12612342834472656,True,512,512,2433.5940350138117,2.235784278519877,128,True,open-loop,measure,1788845219.229648,,rate-1.2-22,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845219.2297742,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.699, 'prompt_per_token_ms': 0.075583984375, 'prompt_per_second': 13230.316028837955, 'predicted_n': 128, 'predicted_ms': 493.79, 'predicted_per_token_ms': 3.8881102362204727, 'predicted_per_second': 257.19435387512914}",ok,limit,128,639,1939.6711040026275,True
